起点节点code,起点节点名称,终点节点id,终点节点名称,主体产业链关系,开始时间,结束时间,数据来源
547031,广州华工百川科技有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2208204,上海远洲管业科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2167989,公准肉食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2345097,海益宝科技股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4122385,权星智控系统工程(上海)股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2543653,青岛宇方机器人工业股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2507067,山东鼎泰盛工业装备有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2525600,万全现代物流股份有限公司,FB000830,冷链运输,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286661,万向德农股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
365385,深圳市爱施德股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2547161,广东泰通农业发展集团股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4106689,天津市美瑞克智能装备股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2547487,北京诚品快拍物联网科技股份有限公司,FB000850,冷链信息化追溯,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2547173,南昌市鄱阳湖农牧渔产业发展股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285747,无锡商业大厦大东方股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2547540,北京中冷物流股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2476294,浏阳河集团股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2422775,江苏创一佳科技股份有限公司,FB000912,便利店与折扣店,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285756,上海光明肉业集团股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2540167,日联科技集团股份有限公司,FB000741,X光异物检测,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
846433,北京泰诚信测控技术股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
865302,宏辉果蔬股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
344441,先施有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539812,三门三友科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4126843,江苏金色农业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6296860,深圳市道元工业股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
837965,北京赛德丽科技股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2508513,深圳市百事达卓越科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
318654,中国洛阳浮法玻璃集团有限责任公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2540781,山东森诺特环保能源股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2096160,上海阿拉丁生化科技股份有限公司,FB000250,营养强化剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5797331,福建花巷营养科技股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3349696,福建路通管业科技股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3356809,广东格瑞新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3346154,台州银泰商业有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1215720,万向新元科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1300834,无锡顺达智能自动化工程股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3356219,江西正味食品有限公司,FB000410,调味品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
329605,浙江海正生物材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
287743,浙江盾安禾田金属有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6782038,中水集团舟山远洋渔业有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2491497,无锡亚夫农业科技股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2044356,武汉新中德塑机股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2060767,上海手乐电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2375575,云南海潮集团听牧肉牛产业股份有限公司,FB000140,畜禽产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2375575,云南海潮集团听牧肉牛产业股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8200971,陕西省秦川大厨食品股份有限公司,FB000480,预制菜与餐食加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
325899,深圳茂业商厦有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539113,苏州星贝尔中空成型科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3415404,江苏百思福科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1933410,远东光电股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3336302,信良记食品科技(北京)有限公司,FB000480,预制菜与餐食加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2500159,广东八记食品股份有限公司,FB000410,调味品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539107,湖北祥源新材科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286231,兰州丽尚国潮实业集团股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539097,北京瓜尔润科技股份有限公司,FB000241,增稠胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2491982,南通睿木自动化科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2476291,武威金苹果农业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4153844,金华市宏业畜牧养殖有限公司,FB000161,生鲜乳,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2087713,内蒙古草原宏宝食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286036,黑龙江北大荒农业股份有限公司,FB000111,制粉用小麦,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3966136,宁波长鸿高分子科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2536001,湖南辰泰信息科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
345778,秦皇岛北方玻璃有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8240970,常州孟腾智能装备有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1945594,吉林派诺生物技术股份有限公司,FB000260,酶制剂与发酵配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2138253,威海联桥新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4154528,濮阳绿宇新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4108759,安徽王子环保技术有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2549984,浙江康宏物流股份有限公司,FB000830,冷链运输,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2431344,浙江世博新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3356229,东莞市森泰玻璃科技股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2546624,黑龙江省五米常香农业科技发展股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4106708,天嘉智能装备制造江苏股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4047405,石家庄育才药用包装材料股份有限公司,FB000360,标签与包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2540134,北京朔方科技发展股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4142759,英记茶庄集团有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4106732,大团结农业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1794932,广东波斯科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2540126,宜诺包装股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3396603,苏州瑞高新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4047424,苏州优备精密智能装备股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539090,无锡博伊特科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4047637,泰铂(上海)环保科技股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3972764,温州温都猫股份有限公司,FB000900,流通渠道与零售终端,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2546667,常州铭赛机器人科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286401,深圳市深粮控股股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
352562,宝国国际控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2552452,安徽纽麦特新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285695,上海九百股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2540177,江西风尚电视购物股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285564,袁隆平农业高科技股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285213,沈阳商业城股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
794872,安徽万安环境科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2496013,黑龙江省恒源食品股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2505764,广州晶品智能压塑科技股份有限公司,FB000321,PET饮料瓶,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4153540,岳阳峰岭菁华生态科技股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
338850,中国雨润食品集团有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285637,大湖健康产业股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6099886,内蒙古申昊农业科技有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2546683,平顶山金晶生物科技股份有限公司,FB000260,酶制剂与发酵配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
280892,顿汉布什(中国)工业有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2413058,辽宁振兴生态集团发展股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2522682,黑龙江林海华安新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
334776,香港食品投资控股有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539717,江苏一鸣生物股份有限公司,FB000260,酶制剂与发酵配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3394674,中集安瑞科投资控股(深圳)有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3336300,椰丰集团有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3336300,椰丰集团有限公司,FB000560,植物蛋白饮料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2283158,郑州光大百纳科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4158361,杭州坤瑞格拉威宝科技有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539088,贵阳兴塑科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2431608,上海悦瑞三维科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
349945,力宝华润有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3426322,安徽徽生源生物科技股份有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2470378,苏州固泰新材股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1083230,浙江华统肉制品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3426363,山西东方亮生命科技股份有限公司,FB000111,制粉用小麦,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2549987,广东锐捷安全技术股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3347576,深圳市宝盛自动化设备有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
886072,中澳控股集团有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2075017,诺誓(北京)商业股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8098027,浙江金字机械电器股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2431613,广东佳业食品有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1102085,杭州科利化工股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1945592,深圳市旺鑫精密工业有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2210127,河南心连心深冷能源股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2546739,广西海世通食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2537630,江苏良晋电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3356802,佛山光腾新能源股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2546486,安徽省国臻堂生物科技股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2415639,厦门佳创科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4153616,贵州西南管业股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2552423,内蒙古澳菲利食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
294357,北京王府井国际商业发展有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3966601,重庆欧百特冷链科技股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
296562,滕州金晶玻璃有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2283157,北京世纪合辉医药科技股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286303,大连友谊(集团)股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2539114,五常市乔府大院农业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285473,长沙通程控股股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2169688,伽力森食品(无锡)集团股份公司,FB000440,烘焙食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2169687,苏州润佳工程塑料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286376,新疆塔里木农业综合开发股份有限公司,FB000160,乳品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2957047,福建省沈郎油茶股份有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3038274,苏州穿山甲机器人股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
369385,山东得利斯食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285215,银川新华百货商业集团股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1250037,河南伊赛牛肉股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3284050,江苏伊维达智能科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3284025,浙江华谌科技有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2100380,福建雪人制冷设备有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1996631,大连世安科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1694017,广东科茂林化集团股份有限公司,FB000220,香精香料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8135888,喆丽控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2956404,美灵宝现代农业股份有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
